Metric,Precision,Recall,F-score
ROUGE-1,0.11206065020356382,0.10610533683749811,0.1057608464417277
ROUGE-2,0.00047657952069716776,0.0004438178780284043,0.000459288627318899
ROUGE-L,0.12163355492095917,0.11353916175146034,0.1130565870060936
BLEU-4,-,-,0.07649357747780056
Average ROUGE F-score,-,-,0.0730922406917134
