Metric,Precision,Recall,F-score
ROUGE-1,0.1230182056006681,0.11622994903589519,0.11496921076629091
ROUGE-2,0.010905025385010928,0.009552468219970307,0.009563116790263115
ROUGE-L,0.12623523379777113,0.1200106624212241,0.11787821568646487
BLEU-4,-,-,0.11630841582518081
Average ROUGE F-score,-,-,0.08080351441433963
