Metric,Precision,Recall,F-score
ROUGE-1,0.11014083560547287,0.10645952018941675,0.10471353411585671
ROUGE-2,0.0003112356053532524,0.00025195263290501383,0.00027847394960354164
ROUGE-L,0.11809922001511769,0.11259907176215118,0.11063033261356471
BLEU-4,-,-,0.08505439829522515
Average ROUGE F-score,-,-,0.07187411355967499
