Metric,Precision,Recall,F-score
ROUGE-1,0.10443279270187965,0.10280524549655982,0.10056436694462
ROUGE-2,0.0011773940345368916,0.0008818342151675485,0.0010080644902247943
ROUGE-L,0.11205580192778312,0.11109503989319168,0.10777953793457816
BLEU-4,-,-,0.08507293667577943
Average ROUGE F-score,-,-,0.06978398978980765
