Metric,Precision,Recall,F-score
ROUGE-1,0.18508357806203268,0.18293389342914032,0.17892275472613675
ROUGE-2,0.00020408163265306123,0.0006802721088435374,0.00031397172805216827
ROUGE-L,0.1890109752175815,0.18509261740536767,0.18033908692956271
BLEU-4,-,-,0.12401239338012388
Average ROUGE F-score,-,-,0.11985860446125056
