Metric,Precision,Recall,F-score
ROUGE-1,0.1929884890493345,0.18779578405078684,0.1859407739725777
ROUGE-2,0.0,0.0,0.0
ROUGE-L,0.19374833653783907,0.1867862099807913,0.18442231080068247
BLEU-4,-,-,0.12936252176199053
Average ROUGE F-score,-,-,0.12345436159108673
