Metric,Precision,Recall,F-score
ROUGE-1,0.1475101714777143,0.13800347946509373,0.13797857680268635
ROUGE-2,0.016641753861484802,0.012810424796048641,0.013739595725257644
ROUGE-L,0.15658158869110353,0.14372171124237998,0.14403906229383542
BLEU-4,-,-,0.12454210604297702
Average ROUGE F-score,-,-,0.09858574494059313
