Metric,Precision,Recall,F-score
ROUGE-1,0.10976282627045866,0.09798899595608133,0.09985919947749397
ROUGE-2,0.0,0.0,0.0
ROUGE-L,0.10770566754363205,0.09602911280362829,0.09730604560157204
BLEU-4,-,-,0.058865050111859205
Average ROUGE F-score,-,-,0.06572174835968868
