Metric,Precision,Recall,F-score
ROUGE-1,0.12172463135864339,0.12016766456859722,0.11684233934216944
ROUGE-2,0.002017937219730942,0.0004626663819488931,0.0007526105908092043
ROUGE-L,0.1274545310908268,0.12250519426422453,0.11940640427587339
BLEU-4,-,-,0.08311039372458509
Average ROUGE F-score,-,-,0.07900045140295069
