Metric,Precision,Recall,F-score
ROUGE-1,0.10942303405976177,0.1040071284556915,0.103516262833874
ROUGE-2,0.0027572523262178435,0.001911223426568695,0.0021362630751535668
ROUGE-L,0.11625360321476563,0.109528554782636,0.10851783826606744
BLEU-4,-,-,0.08695826912664108
Average ROUGE F-score,-,-,0.07139012139169833
