Metric,Precision,Recall,F-score
ROUGE-1,0.10079312863733152,0.07666134391319512,0.08449719275870099
ROUGE-2,0.0,0.0,0.0
ROUGE-L,0.10141393654308564,0.07650656888303124,0.08379898789935052
BLEU-4,-,-,0.053152738389029466
Average ROUGE F-score,-,-,0.05609872688601717
