Metric,Precision,Recall,F-score
ROUGE-1,0.13215345207033183,0.1203297860730725,0.12078675274226915
ROUGE-2,0.012409471619997935,0.010740191825718141,0.011312512778988053
ROUGE-L,0.13582976385885587,0.12482056750439102,0.1241717893166219
BLEU-4,-,-,0.123157837237427
Average ROUGE F-score,-,-,0.0854236849459597
