Metric,Precision,Recall,F-score
ROUGE-1,0.1277046813421493,0.11787240475191968,0.11850209312360666
ROUGE-2,0.006335738335738335,0.0037618651653739373,0.004288439785185724
ROUGE-L,0.13525094863852316,0.12448200872427319,0.12494420904326699
BLEU-4,-,-,0.10773310241084519
Average ROUGE F-score,-,-,0.08257824731735312
