Metric,Precision,Recall,F-score
ROUGE-1,0.11260112984540344,0.10255150870037348,0.10403577654209731
ROUGE-2,0.0007936507936507937,0.0004629629629629629,0.0005847952957833191
ROUGE-L,0.1205317250149014,0.1057938562854198,0.10772003180187834
BLEU-4,-,-,0.08302317535130653
Average ROUGE F-score,-,-,0.07078020121325299
