Metric,Precision,Recall,F-score
ROUGE-1,0.5779342453181705,0.5471246686056769,0.5469326820672524
ROUGE-2,0.3935753645224928,0.38406731299640384,0.38242985495308085
ROUGE-L,0.5791469523803472,0.545786652400452,0.5451079288633298
BLEU-4,-,-,0.5201461549344562
Average ROUGE F-score,-,-,0.49149015529455437
