Metric,Precision,Recall,F-score
ROUGE-1,0.49161529047276514,0.47238563638155473,0.46871269741381766
ROUGE-2,0.2778936318042283,0.27566804740974693,0.2729436295334322
ROUGE-L,0.49368405511298175,0.47529369702947144,0.4700672761781952
BLEU-4,-,-,0.43860595407746966
Average ROUGE F-score,-,-,0.4039078677084817
