Metric,Precision,Recall,F-score
ROUGE-1,0.23840554424023383,0.20602896016137492,0.21109924256078672
ROUGE-2,0.006221571021571022,0.004778808493094206,0.005220287536081425
ROUGE-L,0.24376798890195484,0.2090864745220826,0.213603027729997
BLEU-4,-,-,0.13306498541218686
Average ROUGE F-score,-,-,0.14330751927562171
