Metric,Precision,Recall,F-score
ROUGE-1,0.24683069723099688,0.23060237035457415,0.2232915286558928
ROUGE-2,0.008215396410014683,0.004257962428926814,0.004913495082644362
ROUGE-L,0.2458454288208377,0.22904724588526776,0.22012058752550145
BLEU-4,-,-,0.12483071169875658
Average ROUGE F-score,-,-,0.14944187042134618
