Metric,Precision,Recall,F-score
ROUGE-1,0.4788261149936097,0.47117812548215293,0.4643792026878915
ROUGE-2,0.228218174511739,0.22734969869634547,0.22484230556618023
ROUGE-L,0.4780825053784581,0.47140276591753744,0.4634280211477773
BLEU-4,-,-,0.40769082961606046
Average ROUGE F-score,-,-,0.38421650980061633
