Metric,Precision,Recall,F-score
ROUGE-1,0.45391984610085506,0.45087675158627377,0.44109066984906947
ROUGE-2,0.21950379667149378,0.21834476464682298,0.21788266648353147
ROUGE-L,0.45220242725249465,0.4504738101741805,0.4392284767580143
BLEU-4,-,-,0.3808252768073718
Average ROUGE F-score,-,-,0.3660672710302051
