Metric,Precision,Recall,F-score
ROUGE-1,0.43627698133859844,0.43962168335563945,0.4275879728591269
ROUGE-2,0.18034638889811794,0.1818419680631815,0.1781287249260564
ROUGE-L,0.4383730536336359,0.44013218207615684,0.4288227449063488
BLEU-4,-,-,0.3595624129306288
Average ROUGE F-score,-,-,0.3448464808971774
