Metric,Precision,Recall,F-score
ROUGE-1,0.4853761642741569,0.47049587020458583,0.46522175071297983
ROUGE-2,0.22992548620808664,0.22460762603672232,0.2250836683780382
ROUGE-L,0.48214809602830105,0.4661975251041132,0.4598129011538521
BLEU-4,-,-,0.42142893526782377
Average ROUGE F-score,-,-,0.38337277341495674
