Metric,Precision,Recall,F-score
ROUGE-1,0.4237182449981573,0.4150641270888685,0.40811158980211354
ROUGE-2,0.16896347516993468,0.16654831653177635,0.16553894648210823
ROUGE-L,0.4264636184239519,0.41516802843687,0.4082273288326561
BLEU-4,-,-,0.3443341227721466
Average ROUGE F-score,-,-,0.32729262170562595
