Metric,Precision,Recall,F-score
ROUGE-1,0.1355495548505479,0.12503394641053692,0.1270029972500308
ROUGE-2,0.00027056277056277056,0.00021645021645021645,0.00024050021912244324
ROUGE-L,0.14169505230254026,0.12798613365211364,0.13066692006413613
BLEU-4,-,-,0.09576122262431794
Average ROUGE F-score,-,-,0.08597013917776312
