Metric,Precision,Recall,F-score
ROUGE-1,0.12214606828816144,0.09623144834046062,0.1049781751507065
ROUGE-2,0.0,0.0,0.0
ROUGE-L,0.12248754690656323,0.09569198188317651,0.10444694106345064
BLEU-4,-,-,0.0610470032021964
Average ROUGE F-score,-,-,0.06980837207138571
