Metric,Precision,Recall,F-score
ROUGE-1,0.2850793357722053,0.24132488774444696,0.24937036010081173
ROUGE-2,0.0030953919035314388,0.002976588256259467,0.0030291185372228174
ROUGE-L,0.2869073733052417,0.2393147268254322,0.2472381541376163
BLEU-4,-,-,0.1090236033812357
Average ROUGE F-score,-,-,0.1665458775918836
