Metric,Precision,Recall,F-score
ROUGE-1,0.400706054132271,0.36134042958004803,0.357559639599209
ROUGE-2,0.15164146523515434,0.14518307239582684,0.14051666029062493
ROUGE-L,0.39663323652271776,0.3556520649040564,0.3498694214342482
BLEU-4,-,-,0.28710998817842653
Average ROUGE F-score,-,-,0.28264857377469405
