Metric,Precision,Recall,F-score
ROUGE-1,0.22594810711025307,0.19372114862352763,0.1985477740017583
ROUGE-2,0.0003419972640218878,0.0003633720930232558,0.0003523607884340255
ROUGE-L,0.225080458019322,0.1909334842457246,0.19559423598773626
BLEU-4,-,-,0.07999654402600741
Average ROUGE F-score,-,-,0.13149812359264287
