Metric,Precision,Recall,F-score
ROUGE-1,0.4653041426872878,0.4258696458368072,0.4274658646022729
ROUGE-2,0.20748094153775137,0.1971084935009744,0.19720676511328045
ROUGE-L,0.46053991371801906,0.4207348305132558,0.4208521807671699
BLEU-4,-,-,0.3600242055309773
Average ROUGE F-score,-,-,0.34850827016090774
