Metric,Precision,Recall,F-score
ROUGE-1,0.3517633455282783,0.32450599747414194,0.319751265802037
ROUGE-2,0.08555061334461579,0.07636085309887264,0.0755271371612293
ROUGE-L,0.35206986054412126,0.32433051517184314,0.3183993334563073
BLEU-4,-,-,0.22245175568230438
Average ROUGE F-score,-,-,0.23789257880652456
