Metric,Precision,Recall,F-score
ROUGE-1,0.1576300488447826,0.1313611125922605,0.13814607615854133
ROUGE-2,0.003928500695161374,0.0018378210791991857,0.002300319214837686
ROUGE-L,0.17078764114844344,0.1406915111752768,0.14750183203335063
BLEU-4,-,-,0.09770763548385544
Average ROUGE F-score,-,-,0.09598274246890988
