Metric,Precision,Recall,F-score
ROUGE-1,0.14237438084635232,0.13286974975495444,0.133226894842873
ROUGE-2,0.003106517299581378,0.0017723803649796108,0.0021024786573426396
ROUGE-L,0.15508431580009754,0.14533350046945342,0.14459512578049652
BLEU-4,-,-,0.09235991436864635
Average ROUGE F-score,-,-,0.09330816642690405
