Metric,Precision,Recall,F-score
ROUGE-1,0.3330831501969657,0.26436804959371557,0.2778170636890635
ROUGE-2,0.0046500097535600495,0.003000878852527205,0.003295936593668097
ROUGE-L,0.3305676139674432,0.2591134664242282,0.27240707573492917
BLEU-4,-,-,0.11297325942443809
Average ROUGE F-score,-,-,0.18450669200588696
