Metric,Precision,Recall,F-score
ROUGE-1,0.5319232099427814,0.46319682834391257,0.47999831335970183
ROUGE-2,0.24168396773275627,0.23837796882476825,0.23864060611491816
ROUGE-L,0.5293981283060266,0.4583991891150347,0.4749637334289748
BLEU-4,-,-,0.3682200948312987
Average ROUGE F-score,-,-,0.3978675509678649
