Metric,Precision,Recall,F-score
ROUGE-1,0.47545931889257775,0.4105437375986801,0.425260313481614
ROUGE-2,0.18239679151319005,0.18311539910603752,0.18091453404666108
ROUGE-L,0.4714313715154331,0.40616373559258173,0.4196667672707479
BLEU-4,-,-,0.3161086855286216
Average ROUGE F-score,-,-,0.3419472049330077
