Metric,Precision,Recall,F-score
ROUGE-1,0.5151703901857625,0.43935475017065795,0.4565317920980144
ROUGE-2,0.20547440342938914,0.21018550848391826,0.20552635758228108
ROUGE-L,0.5124874617643733,0.43601171380933024,0.45197938322292336
BLEU-4,-,-,0.3488075679109862
Average ROUGE F-score,-,-,0.3713458443010729
