Metric,Precision,Recall,F-score
ROUGE-1,0.5746439391162791,0.5079012747600866,0.526276600292922
ROUGE-2,0.3016285277810497,0.2955680774943086,0.2967937121952368
ROUGE-L,0.5685977722100151,0.5032568675114919,0.5206731280869525
BLEU-4,-,-,0.42870179906992817
Average ROUGE F-score,-,-,0.4479144801917038
