Metric,Precision,Recall,F-score
ROUGE-1,0.3952841517969085,0.3419570786958253,0.3510255809964675
ROUGE-2,0.1496504326155619,0.1409399820839671,0.14202800075591823
ROUGE-L,0.3920922269846315,0.3399278278796319,0.3470965037826712
BLEU-4,-,-,0.2868568558073991
Average ROUGE F-score,-,-,0.28005002851168564
