Metric,Precision,Recall,F-score
ROUGE-1,0.36162324002605056,0.3254187287385971,0.3260102628322025
ROUGE-2,0.12317767907056837,0.11371654491149039,0.1139316079813924
ROUGE-L,0.3590906533475875,0.3223852909380834,0.32138423723875464
BLEU-4,-,-,0.278348323622161
Average ROUGE F-score,-,-,0.2537753693507832
