Metric,Precision,Recall,F-score
ROUGE-1,0.4104740516354392,0.3682022011026067,0.37358936359310857
ROUGE-2,0.18649955152332537,0.1823006571912217,0.18029374244324775
ROUGE-L,0.41057485285426215,0.36991743918299796,0.3737008950816984
BLEU-4,-,-,0.34042395721750285
Average ROUGE F-score,-,-,0.30919466703935156
