Metric,Precision,Recall,F-score
ROUGE-1,0.20825948358020563,0.1512516945520008,0.16164258996948982
ROUGE-2,0.0030680730097363525,0.0025237100576151234,0.0026550356422899283
ROUGE-L,0.20604023945223884,0.14811798090069878,0.15741282697806633
BLEU-4,-,-,0.07769365336236678
Average ROUGE F-score,-,-,0.1072368175299487
