Metric,Precision,Recall,F-score
ROUGE-1,0.4065021968126603,0.3630430183114288,0.3680797021970577
ROUGE-2,0.16011402797772517,0.1517243013601612,0.15331081068122535
ROUGE-L,0.40367453840196504,0.3620634269057121,0.3655091424055249
BLEU-4,-,-,0.30967117915121956
Average ROUGE F-score,-,-,0.295633218427936
